order_item_id,order_id,item_id,size_id,quantity,price_at_time
23444,11775,10,30,3,9.99
23445,11775,6,18,3,15.32
23446,11776,6,17,3,14.18
23447,11776,4,11,2,11.15
23448,11776,15,44,2,8.36
23449,11777,18,53,2,9.01
23450,11777,11,33,3,15.68
23451,11778,6,16,2,18.54
23452,11779,11,31,3,12.13
23453,11780,19,57,2,9.39
23454,11781,5,15,1,12.81
23455,11781,13,38,3,19.05
23456,11782,6,18,2,15.32
23457,11782,6,16,2,18.54
23458,11783,20,59,1,6.03
23459,11783,14,41,1,5.25
23460,11783,5,14,3,18.78
23461,11784,6,18,1,15.32
23462,11785,10,28,2,10.9
23463,11785,6,16,3,18.54
23464,11785,20,59,3,6.03
23465,11786,18,54,3,9.04
23466,11786,14,41,2,5.25
23467,11786,9,26,2,14.89
23468,11787,9,27,2,10.83
23469,11787,8,23,2,16.36
23470,11787,8,24,1,16.24
23471,11788,14,41,3,5.25
23472,11789,19,55,1,12.34
23473,11789,15,45,2,19.74
23474,11789,17,49,1,14.69
23475,11790,1,3,1,9.97
23476,11790,9,25,2,18.6
23477,11790,15,44,1,8.36
23478,11791,4,11,3,11.15
23479,11791,3,9,3,13.91
23480,11792,5,15,1,12.81
23481,11792,10,30,2,9.99
23482,11792,10,29,3,12.51
23483,11793,4,12,3,19.06
23484,11794,7,20,3,12.01
23485,11794,7,19,1,7.02
23486,11794,8,24,3,16.24
23487,11795,7,19,1,7.02
23488,11795,15,45,3,19.74
23489,11796,15,45,2,19.74
23490,11797,19,55,3,12.34
23491,11797,10,28,1,10.9
23492,11797,16,48,3,13.18
23493,11798,17,51,1,5.51
23494,11798,17,51,1,5.51
23495,11798,15,43,1,11.91
23496,11799,1,3,2,9.97
23497,11799,5,14,1,18.78
23498,11800,16,47,1,13.21
23499,11800,8,23,3,16.36
23500,11801,11,32,2,11.34
23501,11801,12,36,2,10.05
23502,11801,14,42,3,13.7
23503,11802,2,5,2,14.74
23504,11803,12,36,2,10.05
23505,11803,14,42,2,13.7
23506,11804,8,23,2,16.36
23507,11804,18,52,2,5.28
23508,11804,9,27,3,10.83
23509,11805,1,3,3,9.97
23510,11805,5,15,2,12.81
23511,11805,8,24,2,16.24
23512,11806,8,24,1,16.24
23513,11806,15,44,1,8.36
23514,11806,10,30,2,9.99
23515,11807,6,17,3,14.18
23516,11807,1,3,3,9.97
23517,11807,12,36,3,10.05
23518,11808,13,38,3,19.05
23519,11808,15,43,1,11.91
23520,11809,17,49,2,14.69
23521,11809,8,22,1,15.06
23522,11809,18,52,1,5.28
23523,11810,8,23,3,16.36
23524,11810,14,40,2,6.75
23525,11811,5,14,3,18.78
23526,11811,9,27,2,10.83
23527,11811,8,23,1,16.36
23528,11812,20,59,1,6.03
23529,11812,17,50,2,15.34
23530,11812,5,14,3,18.78
23531,11813,1,1,1,11.51
23532,11814,11,33,3,15.68
23533,11814,2,6,3,6.59
23534,11814,5,13,3,9.31
23535,11815,19,55,2,12.34
23536,11816,3,9,1,13.91
23537,11816,20,59,2,6.03
23538,11816,18,53,2,9.01
23539,11817,3,9,1,13.91
23540,11818,5,14,2,18.78
23541,11818,4,10,1,6.89
23542,11819,7,19,3,7.02
23543,11819,17,49,3,14.69
23544,11819,18,53,1,9.01
23545,11820,11,33,1,15.68
23546,11820,15,44,3,8.36
23547,11821,7,19,3,7.02
23548,11821,11,31,2,12.13
23549,11822,15,44,2,8.36
23550,11822,15,45,2,19.74
23551,11822,16,47,1,13.21
23552,11823,9,27,2,10.83
23553,11824,7,20,2,12.01
23554,11825,6,16,2,18.54
23555,11826,3,8,1,9.21
23556,11826,19,55,3,12.34
23557,11826,5,15,2,12.81
23558,11827,15,43,2,11.91
23559,11827,19,55,2,12.34
23560,11827,2,4,2,13.38
23561,11828,15,43,2,11.91
23562,11829,19,55,3,12.34
23563,11830,7,19,1,7.02
23564,11831,10,29,1,12.51
23565,11831,6,17,3,14.18
23566,11831,10,28,3,10.9
23567,11832,5,15,1,12.81
23568,11833,2,4,3,13.38
23569,11833,8,23,2,16.36
23570,11834,8,22,3,15.06
23571,11835,4,11,2,11.15
23572,11835,5,15,3,12.81
23573,11836,2,4,2,13.38
23574,11836,12,35,1,13.89
23575,11837,14,40,2,6.75
23576,11837,17,51,3,5.51
23577,11837,2,5,3,14.74
23578,11838,6,17,3,14.18
23579,11838,1,3,3,9.97
23580,11838,18,52,3,5.28
23581,11839,6,18,2,15.32
23582,11839,1,1,2,11.51
23583,11839,7,19,2,7.02
23584,11840,1,2,3,7.73
23585,11840,14,40,3,6.75
23586,11840,3,7,2,15.71
23587,11841,1,2,3,7.73
23588,11842,11,33,3,15.68
23589,11842,18,54,3,9.04
23590,11843,10,28,3,10.9
23591,11843,16,47,1,13.21
23592,11844,2,5,3,14.74
23593,11844,15,43,2,11.91
23594,11845,20,59,1,6.03
23595,11846,2,6,2,6.59
23596,11846,2,6,3,6.59
23597,11846,19,56,1,9.11
23598,11847,9,25,1,18.6
23599,11848,9,26,2,14.89
23600,11848,5,15,1,12.81
23601,11849,11,32,3,11.34
23602,11850,4,12,2,19.06
23603,11851,15,45,3,19.74
23604,11851,8,23,1,16.36
23605,11852,2,6,3,6.59
23606,11852,17,50,2,15.34
23607,11852,12,36,1,10.05
23608,11853,15,44,3,8.36
23609,11854,9,25,1,18.6
23610,11854,5,13,2,9.31
23611,11854,8,22,3,15.06
23612,11855,5,14,3,18.78
23613,11855,11,32,3,11.34
23614,11855,9,26,1,14.89
23615,11856,18,54,2,9.04
23616,11856,16,46,1,18.68
23617,11857,16,47,2,13.21
23618,11857,16,47,2,13.21
23619,11858,8,22,2,15.06
23620,11859,10,30,2,9.99
23621,11859,11,31,1,12.13
23622,11860,12,36,3,10.05
23623,11861,8,22,2,15.06
23624,11861,7,21,3,13.85
23625,11861,8,24,2,16.24
23626,11862,6,16,2,18.54
23627,11862,4,12,1,19.06
23628,11862,10,30,1,9.99
23629,11863,12,35,2,13.89
23630,11863,18,54,3,9.04
23631,11863,14,40,2,6.75
23632,11864,7,21,3,13.85
23633,11864,17,50,2,15.34
23634,11864,17,50,3,15.34
23635,11865,12,35,2,13.89
23636,11866,6,18,3,15.32
23637,11866,19,57,3,9.39
23638,11866,4,12,3,19.06
23639,11867,11,32,3,11.34
23640,11867,12,36,1,10.05
23641,11868,9,25,3,18.6
23642,11868,6,18,1,15.32
23643,11868,4,10,3,6.89
23644,11869,9,27,2,10.83
23645,11870,2,5,2,14.74
23646,11870,12,34,2,18.33
23647,11870,7,21,2,13.85
23648,11871,1,1,2,11.51
23649,11871,5,14,3,18.78
23650,11872,15,43,1,11.91
23651,11872,7,20,3,12.01
23652,11873,14,40,1,6.75
23653,11873,12,35,2,13.89
23654,11874,19,56,2,9.11
23655,11874,7,21,2,13.85
23656,11875,19,55,3,12.34
23657,11875,13,39,3,9.68
23658,11875,9,27,1,10.83
23659,11876,5,14,3,18.78
23660,11876,16,48,2,13.18
23661,11876,19,56,1,9.11
23662,11877,8,24,3,16.24
23663,11878,1,3,1,9.97
23664,11879,19,55,2,12.34
23665,11880,12,35,2,13.89
23666,11880,7,21,2,13.85
23667,11880,7,20,2,12.01
23668,11881,11,33,1,15.68
23669,11882,5,14,3,18.78
23670,11882,7,21,3,13.85
23671,11882,9,26,2,14.89
23672,11883,18,54,3,9.04
23673,11884,7,20,3,12.01
23674,11884,8,23,3,16.36
23675,11885,20,60,1,12.23
23676,11885,14,42,3,13.7
23677,11886,7,21,3,13.85
23678,11887,20,60,1,12.23
23679,11887,1,3,3,9.97
23680,11887,17,49,2,14.69
23681,11888,3,7,2,15.71
23682,11888,18,52,3,5.28
23683,11888,7,21,2,13.85
23684,11889,9,25,2,18.6
23685,11890,7,20,3,12.01
23686,11890,9,25,1,18.6
23687,11891,14,40,1,6.75
23688,11891,2,4,1,13.38
23689,11892,14,41,2,5.25
23690,11892,8,22,3,15.06
23691,11893,13,37,3,15.82
23692,11893,8,24,2,16.24
23693,11893,9,25,2,18.6
23694,11894,15,43,2,11.91
23695,11895,10,29,1,12.51
23696,11895,13,39,3,9.68
23697,11896,12,35,3,13.89
23698,11896,19,57,2,9.39
23699,11897,13,37,3,15.82
23700,11897,16,47,2,13.21
23701,11898,3,8,3,9.21
23702,11898,9,25,3,18.6
23703,11898,16,48,1,13.18
23704,11899,10,29,1,12.51
23705,11899,18,54,1,9.04
23706,11899,20,59,3,6.03
23707,11900,12,36,3,10.05
23708,11900,15,44,1,8.36
23709,11901,14,41,3,5.25
23710,11901,1,1,2,11.51
23711,11902,5,15,3,12.81
23712,11902,14,41,3,5.25
23713,11902,13,38,3,19.05
23714,11903,3,7,2,15.71
23715,11903,17,51,2,5.51
23716,11904,3,8,1,9.21
23717,11904,18,54,1,9.04
23718,11905,18,54,3,9.04
23719,11905,5,14,1,18.78
23720,11905,9,26,2,14.89
23721,11906,7,21,3,13.85
23722,11906,11,33,1,15.68
23723,11907,20,58,3,19.27
23724,11907,9,25,2,18.6
23725,11907,20,58,1,19.27
23726,11908,19,57,2,9.39
23727,11908,2,6,1,6.59
23728,11909,5,13,1,9.31
23729,11909,2,6,1,6.59
23730,11909,2,6,2,6.59
23731,11910,20,59,3,6.03
23732,11910,16,47,2,13.21
23733,11911,18,53,2,9.01
23734,11911,6,17,3,14.18
23735,11912,12,36,3,10.05
23736,11912,20,59,1,6.03
23737,11913,10,29,3,12.51
23738,11913,11,31,3,12.13
23739,11914,17,50,1,15.34
23740,11914,1,3,3,9.97
23741,11915,6,18,2,15.32
23742,11915,14,40,3,6.75
23743,11915,2,6,1,6.59
23744,11916,12,35,3,13.89
23745,11916,15,43,1,11.91
23746,11916,7,19,3,7.02
23747,11917,13,38,2,19.05
23748,11917,9,26,2,14.89
23749,11918,15,45,3,19.74
23750,11918,5,13,3,9.31
23751,11919,4,10,3,6.89
23752,11920,7,21,2,13.85
23753,11920,16,46,1,18.68
23754,11921,3,8,3,9.21
23755,11921,16,48,2,13.18
23756,11922,6,16,3,18.54
23757,11922,8,24,1,16.24
23758,11923,6,17,3,14.18
23759,11923,9,26,2,14.89
23760,11923,20,59,1,6.03
23761,11924,11,33,1,15.68
23762,11924,15,44,1,8.36
23763,11925,8,23,1,16.36
23764,11926,3,8,2,9.21
23765,11927,4,10,2,6.89
23766,11927,2,6,1,6.59
23767,11928,20,58,1,19.27
23768,11928,7,19,1,7.02
23769,11928,20,58,3,19.27
23770,11929,8,23,3,16.36
23771,11929,5,15,2,12.81
23772,11930,3,7,2,15.71
23773,11930,3,7,1,15.71
23774,11930,18,53,1,9.01
23775,11931,17,51,3,5.51
23776,11931,7,20,2,12.01
23777,11931,3,7,1,15.71
23778,11932,5,13,3,9.31
23779,11932,18,54,2,9.04
23780,11933,2,5,2,14.74
23781,11933,14,42,1,13.7
23782,11934,15,45,3,19.74
23783,11935,19,57,1,9.39
23784,11936,9,27,2,10.83
23785,11936,6,17,2,14.18
23786,11936,8,22,3,15.06
23787,11937,8,22,3,15.06
23788,11937,17,51,2,5.51
23789,11937,5,14,1,18.78
23790,11938,20,60,3,12.23
23791,11939,17,49,3,14.69
23792,11939,10,29,2,12.51
23793,11940,15,45,3,19.74
23794,11940,3,8,2,9.21
23795,11940,10,28,1,10.9
23796,11941,13,37,1,15.82
23797,11941,20,58,3,19.27
23798,11941,1,1,3,11.51
23799,11942,9,27,3,10.83
23800,11943,19,57,2,9.39
23801,11943,7,20,1,12.01
23802,11943,17,51,2,5.51
23803,11944,20,59,2,6.03
23804,11945,19,57,1,9.39
23805,11946,1,2,3,7.73
23806,11947,14,41,3,5.25
23807,11947,10,28,1,10.9
23808,11947,8,22,1,15.06
23809,11948,12,36,3,10.05
23810,11949,19,55,2,12.34
23811,11949,4,12,3,19.06
23812,11949,4,10,1,6.89
23813,11950,10,29,1,12.51
23814,11950,17,50,1,15.34
23815,11951,9,25,2,18.6
23816,11951,6,17,1,14.18
23817,11952,13,37,3,15.82
23818,11952,5,15,3,12.81
23819,11953,9,27,3,10.83
23820,11953,3,7,3,15.71
23821,11954,13,39,3,9.68
23822,11954,20,58,2,19.27
23823,11955,20,58,1,19.27
23824,11956,11,33,3,15.68
23825,11956,7,21,1,13.85
23826,11956,9,27,1,10.83
23827,11957,20,60,3,12.23
23828,11957,14,42,1,13.7
23829,11957,1,1,2,11.51
23830,11958,6,17,3,14.18
23831,11958,2,6,1,6.59
23832,11959,14,42,3,13.7
23833,11960,14,40,1,6.75
23834,11961,1,3,1,9.97
23835,11961,11,31,2,12.13
23836,11961,7,21,1,13.85
23837,11962,7,19,1,7.02
23838,11962,14,42,2,13.7
23839,11963,17,51,1,5.51
23840,11963,1,1,3,11.51
23841,11964,16,47,1,13.21
23842,11964,17,49,2,14.69
23843,11965,6,17,1,14.18
23844,11966,11,32,1,11.34
23845,11967,10,30,1,9.99
23846,11968,14,41,1,5.25
23847,11968,1,2,1,7.73
23848,11968,13,39,2,9.68
23849,11969,10,29,1,12.51
23850,11970,8,24,2,16.24
23851,11970,11,31,3,12.13
23852,11971,6,17,2,14.18
23853,11971,7,21,1,13.85
23854,11972,9,27,1,10.83
23855,11972,10,30,3,9.99
23856,11972,2,6,1,6.59
23857,11973,12,34,3,18.33
23858,11973,11,33,1,15.68
23859,11973,9,27,1,10.83
23860,11974,1,3,2,9.97
23861,11974,14,42,2,13.7
23862,11974,8,22,1,15.06
23863,11975,11,33,1,15.68
23864,11975,17,50,2,15.34
23865,11976,15,43,1,11.91
23866,11976,5,15,1,12.81
23867,11976,15,45,1,19.74
23868,11977,18,53,3,9.01
23869,11977,2,5,2,14.74
23870,11978,7,21,2,13.85
23871,11978,10,29,2,12.51
23872,11978,14,41,2,5.25
23873,11979,11,31,3,12.13
23874,11980,15,45,2,19.74
23875,11980,7,21,1,13.85
23876,11980,10,29,1,12.51
23877,11981,18,54,3,9.04
23878,11981,18,52,3,5.28
23879,11982,20,59,2,6.03
23880,11982,4,11,1,11.15
23881,11983,19,55,2,12.34
23882,11983,18,52,2,5.28
23883,11983,6,17,3,14.18
23884,11984,14,42,2,13.7
23885,11984,10,30,2,9.99
23886,11985,10,29,3,12.51
23887,11986,17,49,1,14.69
23888,11986,17,49,2,14.69
23889,11986,9,27,2,10.83
23890,11987,11,33,2,15.68
23891,11988,17,51,1,5.51
23892,11989,9,26,2,14.89
23893,11989,9,25,3,18.6
23894,11990,15,44,2,8.36
23895,11991,18,54,3,9.04
23896,11991,15,43,1,11.91
23897,11991,6,16,1,18.54
23898,11992,6,16,1,18.54
23899,11992,4,10,1,6.89
23900,11993,2,5,3,14.74
23901,11993,3,9,1,13.91
23902,11993,2,6,1,6.59
23903,11994,19,57,3,9.39
23904,11994,8,24,1,16.24
23905,11994,11,32,1,11.34
23906,11995,13,39,3,9.68
23907,11995,17,50,3,15.34
23908,11995,17,50,2,15.34
23909,11996,11,32,2,11.34
23910,11996,12,35,1,13.89
23911,11996,13,39,2,9.68
23912,11997,12,36,2,10.05
23913,11998,2,5,2,14.74
23914,11998,9,26,1,14.89
23915,11999,12,35,1,13.89
23916,12000,6,18,3,15.32
23917,12001,19,56,1,9.11
23918,12001,8,22,1,15.06
23919,12001,4,10,1,6.89
23920,12002,16,46,3,18.68
23921,12002,20,58,2,19.27
23922,12003,10,30,1,9.99
23923,12003,2,4,2,13.38
23924,12003,9,25,3,18.6
23925,12004,5,15,2,12.81
23926,12005,19,56,1,9.11
23927,12006,9,25,2,18.6
23928,12006,11,32,2,11.34
23929,12006,5,13,2,9.31
23930,12007,20,60,2,12.23
23931,12007,19,57,3,9.39
23932,12007,1,1,3,11.51
23933,12008,17,51,1,5.51
23934,12008,20,59,2,6.03
23935,12008,17,51,3,5.51
23936,12009,12,35,1,13.89
23937,12009,20,60,2,12.23
23938,12009,19,56,1,9.11
23939,12010,18,54,2,9.04
23940,12011,9,26,1,14.89
23941,12011,7,20,3,12.01
23942,12012,8,22,2,15.06
23943,12012,10,29,1,12.51
23944,12012,13,39,3,9.68
23945,12013,12,36,2,10.05
23946,12013,9,25,3,18.6
23947,12013,9,27,2,10.83
23948,12014,10,28,3,10.9
23949,12014,2,4,3,13.38
23950,12015,12,35,1,13.89
23951,12015,4,12,1,19.06
23952,12016,5,13,3,9.31
23953,12016,11,31,3,12.13
23954,12017,19,57,1,9.39
23955,12017,6,17,1,14.18
23956,12017,3,9,3,13.91
23957,12018,8,23,2,16.36
23958,12018,18,52,3,5.28
23959,12018,4,11,2,11.15
23960,12019,8,24,2,16.24
23961,12020,8,24,2,16.24
23962,12020,6,17,1,14.18
23963,12020,13,37,2,15.82
23964,12021,7,19,1,7.02
23965,12022,7,20,2,12.01
23966,12022,20,59,2,6.03
23967,12023,11,32,2,11.34
23968,12023,9,25,2,18.6
23969,12024,17,50,1,15.34
23970,12025,17,49,2,14.69
23971,12026,13,38,1,19.05
23972,12027,1,3,3,9.97
23973,12027,1,3,3,9.97
23974,12028,12,35,2,13.89
23975,12028,17,51,2,5.51
23976,12029,3,7,1,15.71
23977,12030,1,3,1,9.97
23978,12031,10,29,1,12.51
23979,12032,7,20,1,12.01
23980,12032,16,46,2,18.68
23981,12033,14,42,3,13.7
23982,12033,6,18,2,15.32
23983,12034,20,58,3,19.27
23984,12035,20,60,3,12.23
23985,12036,20,60,2,12.23
23986,12036,12,34,3,18.33
23987,12036,20,58,1,19.27
23988,12037,2,4,2,13.38
23989,12037,4,11,2,11.15
23990,12037,5,15,3,12.81
23991,12038,11,33,2,15.68
23992,12038,15,44,1,8.36
23993,12039,15,44,2,8.36
23994,12040,8,22,1,15.06
23995,12041,18,54,2,9.04
23996,12041,15,45,3,19.74
23997,12041,17,51,1,5.51
23998,12042,10,30,2,9.99
23999,12043,13,37,1,15.82
24000,12044,4,10,3,6.89
24001,12044,19,57,1,9.39
24002,12044,7,19,1,7.02
24003,12045,3,8,1,9.21
24004,12045,3,8,1,9.21
24005,12045,1,2,1,7.73
24006,12046,12,36,2,10.05
24007,12046,18,52,3,5.28
24008,12046,5,14,2,18.78
24009,12047,8,22,2,15.06
24010,12048,15,45,1,19.74
24011,12049,18,54,3,9.04
24012,12049,1,2,1,7.73
24013,12050,10,29,1,12.51
24014,12050,5,13,2,9.31
24015,12050,16,46,3,18.68
24016,12051,9,26,3,14.89
24017,12052,11,31,2,12.13
24018,12052,12,34,2,18.33
24019,12052,9,25,1,18.6
24020,12053,1,3,2,9.97
24021,12054,14,42,2,13.7
24022,12055,13,39,3,9.68
24023,12055,14,41,2,5.25
24024,12056,9,26,1,14.89
24025,12056,7,20,1,12.01
24026,12056,1,1,1,11.51
24027,12057,15,45,1,19.74
24028,12057,3,9,3,13.91
24029,12058,19,57,2,9.39
24030,12058,13,39,3,9.68
24031,12059,1,1,2,11.51
24032,12060,10,29,3,12.51
24033,12061,7,21,1,13.85
24034,12062,10,30,1,9.99
24035,12063,19,57,1,9.39
24036,12063,2,4,1,13.38
24037,12063,8,22,1,15.06
24038,12064,13,38,2,19.05
24039,12064,14,42,2,13.7
24040,12065,17,50,3,15.34
24041,12065,16,47,2,13.21
24042,12066,19,56,2,9.11
24043,12066,2,5,2,14.74
24044,12066,18,52,1,5.28
24045,12067,7,21,3,13.85
24046,12067,2,4,3,13.38
24047,12067,14,40,3,6.75
24048,12068,17,49,2,14.69
24049,12068,17,50,2,15.34
24050,12068,18,52,3,5.28
24051,12069,18,53,3,9.01
24052,12069,6,16,1,18.54
24053,12069,6,18,1,15.32
24054,12070,12,36,3,10.05
24055,12070,14,42,1,13.7
24056,12071,9,27,3,10.83
24057,12071,13,38,3,19.05
24058,12072,1,1,2,11.51
24059,12072,5,13,2,9.31
24060,12073,20,60,1,12.23
24061,12074,3,9,2,13.91
24062,12074,14,41,2,5.25
24063,12075,13,37,2,15.82
24064,12075,13,37,3,15.82
24065,12076,7,21,2,13.85
24066,12077,11,32,3,11.34
24067,12078,14,41,2,5.25
24068,12078,12,36,3,10.05
24069,12078,17,50,2,15.34
24070,12079,6,18,2,15.32
24071,12079,14,42,1,13.7
24072,12079,1,3,2,9.97
24073,12080,11,31,3,12.13
24074,12080,7,21,1,13.85
24075,12081,14,42,2,13.7
24076,12081,3,8,2,9.21
24077,12082,5,13,2,9.31
24078,12083,13,37,2,15.82
24079,12083,2,5,3,14.74
24080,12084,4,10,1,6.89
24081,12084,19,57,1,9.39
24082,12084,16,48,3,13.18
24083,12085,4,12,3,19.06
24084,12085,8,24,2,16.24
24085,12085,8,23,3,16.36
24086,12086,11,33,2,15.68
24087,12087,4,10,2,6.89
24088,12087,14,40,3,6.75
24089,12087,18,52,1,5.28
24090,12088,20,58,3,19.27
24091,12089,4,10,1,6.89
24092,12089,9,26,2,14.89
24093,12089,16,46,2,18.68
24094,12090,4,12,2,19.06
24095,12091,14,41,2,5.25
24096,12091,3,8,3,9.21
24097,12092,18,53,2,9.01
24098,12092,2,6,3,6.59
24099,12093,19,56,1,9.11
24100,12093,9,27,1,10.83
24101,12094,15,45,3,19.74
24102,12095,14,40,2,6.75
24103,12095,14,41,2,5.25
24104,12095,10,28,1,10.9
24105,12096,17,50,1,15.34
24106,12096,13,38,1,19.05
24107,12097,10,28,2,10.9
24108,12097,7,20,2,12.01
24109,12097,17,49,3,14.69
24110,12098,7,19,2,7.02
24111,12098,7,21,3,13.85
24112,12099,19,55,3,12.34
24113,12099,11,31,3,12.13
24114,12099,19,55,2,12.34
24115,12100,18,52,2,5.28
24116,12100,9,27,3,10.83
24117,12101,1,3,3,9.97
24118,12101,17,50,2,15.34
24119,12102,14,40,3,6.75
24120,12103,3,7,2,15.71
24121,12103,4,10,1,6.89
24122,12103,16,47,2,13.21
24123,12104,11,31,2,12.13
24124,12104,16,47,1,13.21
24125,12105,11,32,3,11.34
24126,12105,11,31,2,12.13
24127,12105,19,55,3,12.34
24128,12106,11,33,1,15.68
24129,12106,6,16,2,18.54
24130,12106,15,45,1,19.74
24131,12107,20,60,2,12.23
24132,12108,8,24,1,16.24
24133,12108,9,26,1,14.89
24134,12108,3,7,3,15.71
24135,12109,8,22,3,15.06
24136,12109,4,10,1,6.89
24137,12109,17,51,1,5.51
24138,12110,6,16,2,18.54
24139,12110,15,44,1,8.36
24140,12111,10,29,3,12.51
24141,12112,18,52,1,5.28
24142,12112,20,58,2,19.27
24143,12113,17,49,2,14.69
24144,12113,11,31,3,12.13
24145,12113,17,49,2,14.69
24146,12114,11,32,1,11.34
24147,12114,16,47,3,13.21
24148,12115,13,38,2,19.05
24149,12116,3,7,1,15.71
24150,12116,11,31,3,12.13
24151,12117,13,39,3,9.68
24152,12117,16,46,2,18.68
24153,12117,1,2,2,7.73
24154,12118,14,41,2,5.25
24155,12119,6,16,3,18.54
24156,12119,15,45,3,19.74
24157,12120,17,49,2,14.69
24158,12121,6,18,2,15.32
24159,12121,20,60,1,12.23
24160,12122,4,12,2,19.06
24161,12122,15,43,2,11.91
24162,12123,16,46,1,18.68
24163,12124,10,30,1,9.99
24164,12125,11,33,2,15.68
24165,12125,17,50,3,15.34
24166,12126,19,57,1,9.39
24167,12126,20,59,1,6.03
24168,12126,8,22,2,15.06
24169,12127,17,50,2,15.34
24170,12127,7,19,2,7.02
24171,12128,8,24,1,16.24
24172,12128,4,12,2,19.06
24173,12129,6,16,2,18.54
24174,12129,14,42,1,13.7
24175,12130,18,53,2,9.01
24176,12130,16,46,1,18.68
24177,12130,3,9,1,13.91
24178,12131,20,60,2,12.23
24179,12131,5,13,2,9.31
24180,12131,4,12,2,19.06
24181,12132,13,39,3,9.68
24182,12132,1,3,3,9.97
24183,12132,6,17,3,14.18
24184,12133,13,37,1,15.82
24185,12134,3,9,2,13.91
24186,12134,13,38,1,19.05
24187,12135,7,19,1,7.02
24188,12135,1,3,2,9.97
24189,12135,11,32,3,11.34
24190,12136,1,2,2,7.73
24191,12137,9,27,2,10.83
24192,12137,15,44,1,8.36
24193,12137,8,22,1,15.06
24194,12138,3,8,1,9.21
24195,12138,17,51,3,5.51
24196,12139,10,28,2,10.9
24197,12140,14,41,3,5.25
24198,12140,10,30,3,9.99
24199,12141,7,21,3,13.85
24200,12141,10,29,1,12.51
24201,12142,4,12,1,19.06
24202,12142,12,35,2,13.89
24203,12143,14,41,2,5.25
24204,12144,14,42,3,13.7
24205,12144,8,24,3,16.24
24206,12145,17,49,2,14.69
24207,12146,7,20,1,12.01
24208,12146,2,5,2,14.74
24209,12147,8,23,3,16.36
24210,12147,13,37,1,15.82
24211,12148,18,53,3,9.01
24212,12149,20,58,1,19.27
24213,12149,5,15,1,12.81
24214,12149,19,55,1,12.34
24215,12150,8,23,2,16.36
24216,12150,16,47,1,13.21
24217,12150,1,2,3,7.73
24218,12151,18,53,2,9.01
24219,12151,16,46,1,18.68
24220,12151,6,16,2,18.54
24221,12152,10,28,3,10.9
24222,12152,18,53,1,9.01
24223,12152,12,36,1,10.05
24224,12153,12,36,1,10.05
24225,12153,2,4,1,13.38
24226,12153,7,20,2,12.01
24227,12154,14,41,2,5.25
24228,12155,2,5,1,14.74
24229,12155,5,15,1,12.81
24230,12156,11,31,3,12.13
24231,12156,10,28,3,10.9
24232,12157,1,2,1,7.73
24233,12158,15,45,3,19.74
24234,12158,1,1,1,11.51
24235,12159,7,21,3,13.85
24236,12159,17,51,2,5.51
24237,12160,7,19,2,7.02
24238,12160,18,52,1,5.28
24239,12161,9,27,2,10.83
24240,12162,17,51,3,5.51
24241,12163,18,52,1,5.28
24242,12164,19,57,1,9.39
24243,12164,16,48,1,13.18
24244,12165,12,35,3,13.89
24245,12165,2,4,1,13.38
24246,12165,3,8,1,9.21
24247,12166,12,35,2,13.89
24248,12166,8,24,3,16.24
24249,12167,19,55,2,12.34
24250,12167,8,24,1,16.24
24251,12168,18,52,2,5.28
24252,12168,13,39,3,9.68
24253,12169,16,46,2,18.68
24254,12169,20,58,2,19.27
24255,12170,19,57,1,9.39
24256,12170,10,29,2,12.51
24257,12171,4,12,3,19.06
24258,12171,3,8,3,9.21
24259,12171,13,38,3,19.05
24260,12172,3,8,2,9.21
24261,12172,11,31,2,12.13
24262,12173,15,45,3,19.74
24263,12173,1,1,1,11.51
24264,12174,16,48,2,13.18
24265,12174,2,6,3,6.59
24266,12175,1,3,2,9.97
24267,12176,16,47,3,13.21
24268,12176,17,49,2,14.69
24269,12176,6,17,1,14.18
24270,12177,11,32,1,11.34
24271,12177,1,3,1,9.97
24272,12177,2,4,2,13.38
24273,12178,16,46,2,18.68
24274,12178,18,52,3,5.28
24275,12179,17,49,1,14.69
24276,12179,19,57,3,9.39
24277,12180,16,46,3,18.68
24278,12180,2,5,3,14.74
24279,12180,19,55,1,12.34
24280,12181,2,5,1,14.74
24281,12181,17,49,2,14.69
24282,12181,18,52,2,5.28
24283,12182,7,19,1,7.02
24284,12182,1,3,2,9.97
24285,12182,4,10,2,6.89
24286,12183,12,34,2,18.33
24287,12183,18,52,2,5.28
24288,12184,5,14,1,18.78
24289,12185,5,13,1,9.31
24290,12185,19,56,2,9.11
24291,12185,2,4,2,13.38
24292,12186,1,1,1,11.51
24293,12187,3,8,3,9.21
24294,12188,14,40,2,6.75
24295,12188,7,21,1,13.85
24296,12189,6,18,2,15.32
24297,12189,13,38,3,19.05
24298,12190,13,38,2,19.05
24299,12190,16,47,1,13.21
24300,12191,7,20,2,12.01
24301,12191,3,9,1,13.91
24302,12191,14,42,2,13.7
24303,12192,5,15,2,12.81
24304,12192,10,29,2,12.51
24305,12193,15,45,1,19.74
24306,12193,3,8,2,9.21
24307,12193,11,33,3,15.68
24308,12194,12,36,3,10.05
24309,12194,3,7,1,15.71
24310,12194,20,59,2,6.03
24311,12195,11,31,1,12.13
24312,12195,20,58,2,19.27
24313,12196,12,34,3,18.33
24314,12196,5,14,1,18.78
24315,12197,17,50,1,15.34
24316,12197,12,34,1,18.33
