order_id,booking_id,screen_id,seat_id,order_datetime,total_cost,delivery_method
11919,7985,2,627,07-03-2025 00:20,26.59,Seat
11920,7986,3,708,01-03-2025 11:58,36.82,Seat
11921,7986,2,503,08-03-2025 21:05,12.88,Seat
11922,7987,4,847,08-03-2025 14:37,21.71,Counter
11923,7987,1,526,07-03-2025 19:03,44.54,Seat
11924,7987,2,601,02-03-2025 00:55,44.7,Counter
11925,7988,4,547,12-03-2025 11:13,46.27,Seat
11926,7988,4,83,12-03-2025 11:19,34.15,Seat
11927,7988,2,472,12-03-2025 09:41,19.85,Seat
11928,7989,2,679,06-03-2025 18:39,39.79,Seat
11929,7990,3,512,23-02-2025 04:49,19.01,Counter
11930,7990,3,102,12-02-2025 04:54,28.16,Counter
11931,7990,2,249,12-02-2025 02:40,17.06,Counter
11932,7991,1,176,08-03-2025 03:59,33.44,Counter
11933,7991,1,196,04-03-2025 16:16,42.44,Seat
11934,7991,3,660,09-03-2025 07:10,14.49,Counter
11935,7993,1,525,09-03-2025 23:52,28.06,Counter
11936,7993,1,133,07-03-2025 04:18,40.56,Counter
11937,7994,4,340,04-03-2025 18:43,28.57,Counter
11938,7996,3,102,05-03-2025 02:35,44.18,Seat
11939,7996,4,355,17-02-2025 19:20,11.7,Counter
11940,7996,2,73,22-02-2025 15:26,29.85,Counter
11941,7997,3,252,20-02-2025 15:28,39.99,Counter
11942,7997,2,62,10-03-2025 10:58,44.41,Counter
11943,7997,3,156,15-02-2025 01:52,48.27,Counter
11944,7999,1,89,08-03-2025 06:42,25.33,Seat
11945,8000,3,137,05-03-2025 16:40,38.72,Counter
11946,8001,2,154,02-03-2025 16:59,15.76,Seat
11947,8001,4,202,11-03-2025 02:14,22,Counter
11948,8003,2,166,09-03-2025 16:23,44.7,Seat
11949,8003,2,50,11-03-2025 07:05,25.37,Counter
11950,8005,4,359,17-02-2025 20:53,15.16,Seat
11951,8005,2,672,25-02-2025 01:03,16.53,Counter
11952,8006,3,5,08-03-2025 05:07,31.2,Seat
11953,8006,4,443,07-03-2025 16:55,16.42,Counter
11954,8007,1,61,06-03-2025 17:09,36.74,Counter
11955,8007,4,620,07-03-2025 07:57,27.98,Seat
11956,8007,2,482,06-03-2025 18:40,41.7,Counter
11957,8008,3,534,11-03-2025 00:22,16.95,Counter
11958,8008,4,91,12-03-2025 09:39,41.47,Seat
11959,8008,3,47,08-03-2025 14:16,27.07,Counter
11960,8010,4,36,12-03-2025 01:28,34.79,Seat
11961,8010,2,427,11-03-2025 06:51,43.73,Seat
11962,8010,1,349,12-03-2025 03:54,47.91,Seat
11963,8011,3,145,10-03-2025 05:10,16.51,Counter
11964,8012,1,522,21-02-2025 04:04,32.44,Counter
11965,8012,4,590,08-03-2025 09:08,27.37,Counter
11966,8016,1,491,28-02-2025 16:44,11.75,Counter
11967,8017,2,681,07-03-2025 01:48,11.99,Seat
11968,8017,1,417,01-03-2025 20:09,29.87,Seat
11969,8017,3,655,11-03-2025 16:46,12.13,Seat
11970,8018,1,799,27-02-2025 12:33,13.22,Seat
11971,8019,1,70,04-03-2025 15:10,27.01,Seat
11972,8019,3,62,24-02-2025 20:56,41.07,Counter
11973,8021,3,642,06-03-2025 07:46,38.37,Counter
11974,8021,4,658,28-02-2025 10:38,40.79,Seat
11975,8022,3,52,04-03-2025 19:24,43.89,Seat
11976,8023,3,462,10-03-2025 23:55,16.37,Seat
11977,8023,1,225,07-03-2025 12:28,39.69,Counter
11978,8023,2,128,09-03-2025 01:46,33.42,Seat
11979,8024,1,75,15-02-2025 19:53,27.93,Counter
11980,8024,2,403,07-03-2025 08:36,49.3,Counter
11981,8025,1,219,03-03-2025 11:28,36.19,Counter
11982,8025,3,773,08-03-2025 17:37,31.01,Counter
11983,8025,2,509,08-03-2025 03:54,36.95,Counter
11984,8026,2,582,05-03-2025 15:30,26.1,Seat
11985,8026,4,328,01-03-2025 05:46,22.55,Counter
11986,8026,3,270,12-03-2025 04:08,36.97,Counter
11987,8028,1,84,06-03-2025 16:22,26.44,Seat
11988,8028,3,369,11-03-2025 18:39,12.55,Seat
11989,8028,3,729,10-03-2025 15:16,48.73,Counter
11990,8029,3,526,05-03-2025 00:03,21.94,Seat
11991,8029,1,532,09-03-2025 03:28,10.92,Counter
11992,8029,4,461,08-03-2025 14:01,25.58,Seat
11993,8030,4,238,06-03-2025 18:20,28.01,Seat
11994,8031,2,208,25-02-2025 12:58,34.19,Counter
11995,8032,2,734,01-03-2025 14:31,13.04,Seat
11996,8032,3,36,05-03-2025 09:31,29.13,Seat
11997,8033,3,826,01-03-2025 13:30,37.71,Seat
11998,8033,3,303,26-02-2025 19:14,22.74,Seat
11999,8034,2,83,12-03-2025 05:26,22.76,Seat
12000,8034,4,750,12-03-2025 08:30,18,Seat
12001,8034,1,315,10-03-2025 08:55,42.46,Counter
12002,8035,4,607,07-03-2025 16:49,48.75,Counter
12003,8035,3,644,09-03-2025 20:48,27.34,Counter
12004,8035,3,212,06-03-2025 13:58,45.28,Counter
12005,8036,2,833,06-03-2025 12:17,34.2,Seat
12006,8036,1,760,07-03-2025 16:13,48.03,Seat
12007,8037,2,640,03-03-2025 07:20,24.52,Counter
12008,8037,4,596,03-03-2025 22:20,25.8,Counter
12009,8038,1,790,05-03-2025 17:43,29.67,Counter
12010,8039,2,707,05-03-2025 03:05,11.34,Counter
12011,8039,2,671,04-03-2025 07:58,31.23,Counter
12012,8039,4,454,08-03-2025 21:13,39.33,Counter
12013,8040,4,325,16-02-2025 11:24,28.01,Seat
12014,8040,3,702,10-03-2025 19:31,19.79,Seat
12015,8040,3,759,28-02-2025 10:06,36.72,Counter
12016,8041,3,229,05-03-2025 13:13,11.22,Counter
12017,8042,1,384,04-03-2025 18:26,30.53,Seat
12018,8043,1,3,10-03-2025 07:48,43.62,Counter
12019,8043,3,721,08-03-2025 09:06,16.2,Counter
12020,8043,2,183,12-03-2025 08:14,15.07,Counter
12021,8044,3,169,26-02-2025 11:56,14.91,Seat
12022,8044,2,742,28-02-2025 13:02,26.12,Counter
12023,8045,3,315,23-02-2025 07:00,45.51,Seat
12024,8045,2,476,10-03-2025 15:19,41.82,Counter
12025,8045,3,1,11-03-2025 09:09,32.9,Seat
12026,8047,2,531,26-02-2025 06:53,48.73,Seat
12027,8047,4,474,25-02-2025 03:54,37.69,Seat
12028,8047,1,110,03-03-2025 00:14,27.22,Counter
12029,8048,2,170,16-02-2025 18:16,30.3,Seat
12030,8049,1,794,11-03-2025 19:41,49.74,Counter
12031,8049,2,121,12-03-2025 03:30,12.42,Counter
12032,8049,2,848,12-03-2025 10:14,12.19,Seat
12033,8050,2,705,08-03-2025 04:27,31.19,Counter
12034,8052,3,686,27-02-2025 12:36,30.44,Seat
12035,8052,4,58,27-02-2025 23:59,27.42,Seat
12036,8052,3,522,27-02-2025 15:36,43.82,Seat
12037,8053,4,584,27-02-2025 12:59,15.78,Counter
12038,8053,1,800,08-03-2025 03:48,46.01,Seat
12039,8056,3,222,11-03-2025 20:20,35.93,Seat
12040,8056,3,175,12-03-2025 12:05,13.73,Counter
12041,8057,4,119,24-02-2025 18:33,30.83,Counter
12042,8057,3,497,20-02-2025 12:31,24.03,Seat
12043,8058,3,497,26-02-2025 04:40,12.13,Seat
12044,8059,2,438,11-03-2025 08:54,34.25,Counter
12045,8059,3,619,07-03-2025 13:01,13.18,Seat
12046,8059,4,230,11-03-2025 20:44,40.7,Counter
12047,8060,4,575,09-03-2025 14:56,29.92,Counter
12048,8060,3,227,01-03-2025 22:54,26.24,Seat
12049,8061,3,271,09-03-2025 13:54,49.11,Seat
12050,8062,2,546,09-03-2025 04:19,10.25,Seat
12051,8063,4,666,10-03-2025 03:26,16.18,Counter
12052,8064,3,809,11-03-2025 02:43,36.34,Counter
12053,8064,2,320,11-03-2025 23:55,25.98,Seat
12054,8065,2,338,28-02-2025 00:47,35.76,Counter
12055,8065,3,496,14-02-2025 06:25,10.76,Seat
12056,8065,3,5,11-03-2025 18:37,24.65,Counter
12057,8070,2,675,11-03-2025 19:32,32.74,Counter
12058,8071,3,196,06-03-2025 01:01,42.83,Seat
12059,8071,3,738,20-02-2025 19:10,49.24,Seat
12060,8071,2,362,05-03-2025 05:54,23.48,Counter
12061,8072,4,623,02-03-2025 19:44,22.65,Counter
12062,8072,3,13,03-03-2025 03:57,40.37,Seat
12063,8072,1,71,09-03-2025 08:15,46.37,Seat
12064,8073,2,740,11-03-2025 05:05,25.63,Seat
12065,8073,4,654,10-03-2025 01:27,38.26,Counter
12066,8073,1,481,12-03-2025 12:03,27.34,Counter
12067,8074,2,417,26-02-2025 16:45,30.4,Seat
12068,8074,2,470,17-02-2025 18:23,17.74,Seat
12069,8074,1,831,17-02-2025 01:38,12.6,Seat
12070,8075,1,502,09-03-2025 08:27,10.09,Counter
12071,8075,1,175,11-03-2025 16:19,44.86,Counter
12072,8075,1,37,09-03-2025 13:08,38.31,Seat
12073,8076,4,732,12-03-2025 00:54,10.01,Seat
12074,8076,3,694,10-03-2025 05:56,27.6,Counter
12075,8076,3,51,10-03-2025 21:58,45.61,Seat
12076,8077,2,401,06-03-2025 17:17,36.57,Counter
12077,8078,2,36,07-03-2025 07:15,26.2,Seat
12078,8078,2,170,04-03-2025 22:18,14.46,Counter
12079,8080,3,643,10-03-2025 22:55,30.94,Seat
12080,8080,3,267,09-03-2025 11:20,21.51,Seat
12081,8081,4,626,11-03-2025 03:31,32.16,Seat
12082,8081,1,294,11-03-2025 15:06,40.7,Seat
12083,8082,4,34,22-02-2025 03:51,32.08,Seat
12084,8083,1,387,04-03-2025 16:25,46.14,Counter
12085,8084,1,731,11-03-2025 05:00,30.09,Counter
12086,8085,4,187,18-02-2025 09:15,44.53,Counter
12087,8085,2,102,11-03-2025 16:42,38.64,Counter
12088,8086,4,503,15-02-2025 04:35,32.93,Counter
12089,8087,3,133,17-02-2025 05:32,46.01,Seat
12090,8088,3,299,06-03-2025 11:26,18.75,Seat
12091,8089,2,257,28-02-2025 01:26,39.42,Seat
12092,8091,2,340,02-03-2025 07:09,34.78,Counter
12093,8092,2,737,08-03-2025 12:49,17.26,Seat
12094,8092,4,292,08-03-2025 11:03,27.44,Seat
12095,8092,3,823,09-03-2025 04:22,45.43,Seat
12096,8093,4,613,10-03-2025 05:49,42.95,Seat
12097,8093,4,676,07-03-2025 03:15,10.01,Counter
12098,8093,1,414,04-03-2025 11:42,16.2,Counter
12099,8094,2,311,03-03-2025 12:53,36.33,Seat
12100,8094,3,380,07-03-2025 13:53,36.62,Counter
12101,8095,2,9,11-03-2025 17:28,33.29,Counter
12102,8095,4,623,12-03-2025 10:57,46.32,Counter
12103,8095,2,109,03-03-2025 23:12,14.79,Counter
12104,8096,3,840,11-03-2025 13:15,48.95,Counter
12105,8096,1,144,09-03-2025 16:26,13.26,Counter
12106,8097,4,386,12-02-2025 06:47,16.44,Counter
12107,8097,1,290,18-02-2025 01:06,39.57,Seat
12108,8098,4,716,27-02-2025 12:30,28.65,Counter
12109,8098,4,160,25-02-2025 02:58,30.69,Counter
12110,8098,3,22,24-02-2025 00:32,15.41,Seat
12111,8101,2,299,12-03-2025 01:36,39.94,Counter
12112,8102,3,784,09-03-2025 08:29,38.2,Seat
12113,8103,1,397,04-03-2025 08:45,24.35,Counter
12114,8106,4,561,27-02-2025 10:46,43.36,Seat
12115,8106,3,503,08-03-2025 22:41,40.03,Counter
12116,8107,3,750,09-03-2025 14:51,17.48,Counter
12117,8108,4,780,12-03-2025 06:27,33.6,Counter
12118,8108,2,303,10-03-2025 10:31,10.17,Seat
12119,8110,2,783,07-03-2025 10:16,42.08,Counter
12120,8110,2,582,06-03-2025 14:17,30.48,Counter
12121,8110,4,241,06-03-2025 13:48,21.55,Counter
12122,8111,3,674,02-03-2025 10:47,12.11,Counter
12123,8111,2,108,01-03-2025 23:45,37.88,Seat
12124,8111,2,602,01-03-2025 09:37,40.02,Counter
12125,8112,2,507,02-03-2025 01:18,35.76,Seat
12126,8112,3,682,06-03-2025 12:00,49.71,Seat
12127,8112,3,578,11-03-2025 01:05,24.86,Counter
12128,8113,2,433,10-03-2025 02:39,21.88,Seat
12129,8113,1,42,06-03-2025 15:43,30.21,Seat
12130,8116,1,16,10-03-2025 19:58,26.83,Counter
12131,8116,3,765,10-03-2025 21:30,37.23,Counter
12132,8116,2,333,11-03-2025 14:01,30.41,Counter
12133,8118,4,759,23-02-2025 11:23,13.67,Seat
12134,8118,4,133,03-03-2025 05:29,10.42,Seat
12135,8119,4,435,11-03-2025 22:01,42.16,Counter
12136,8120,2,437,24-02-2025 19:27,39.07,Counter
12137,8120,3,666,20-02-2025 00:07,16.56,Counter
12138,8120,2,519,12-03-2025 02:10,18.82,Seat
12139,8121,3,379,25-02-2025 03:26,28.34,Seat
12140,8121,2,92,14-02-2025 14:25,46.1,Seat
12141,8122,3,508,08-03-2025 21:21,46.49,Seat
12142,8122,3,431,01-03-2025 10:11,25.16,Counter
12143,8122,1,390,06-03-2025 11:15,45.51,Seat
12144,8123,4,748,11-03-2025 19:59,36.48,Seat
12145,8124,1,544,07-03-2025 08:51,21.95,Seat
12146,8124,3,574,21-02-2025 05:50,13.81,Seat
12147,8124,3,799,26-02-2025 04:27,23.68,Counter
12148,8125,4,636,22-02-2025 22:04,27.12,Counter
12149,8125,1,169,17-02-2025 19:12,22.78,Seat
12150,8125,4,811,12-03-2025 03:39,27.2,Seat
12151,8126,4,438,27-02-2025 00:58,11.14,Seat
12152,8126,2,384,28-02-2025 21:51,16.68,Counter
12153,8126,2,731,05-03-2025 13:03,45.77,Seat
12154,8127,2,84,26-02-2025 20:20,43,Counter
12155,8127,2,128,16-02-2025 01:31,40.39,Seat
12156,8128,3,31,05-03-2025 17:21,37.68,Seat
12157,8129,1,801,09-03-2025 21:52,45.95,Counter
12158,8129,4,6,11-03-2025 14:18,40.45,Counter
12159,8130,1,635,06-03-2025 22:10,42.62,Seat
12160,8131,4,770,08-03-2025 20:57,42.29,Counter
12161,8132,3,562,11-03-2025 12:11,11.14,Counter
12162,8134,4,373,11-03-2025 14:55,20.45,Seat
12163,8134,3,715,11-03-2025 04:41,13.11,Seat
12164,8134,2,598,11-03-2025 09:32,35.52,Counter
12165,8135,1,673,28-02-2025 00:20,49.75,Counter
12166,8135,1,53,03-03-2025 11:02,19.28,Counter
12167,8135,3,146,10-03-2025 21:55,26.49,Seat
12168,8136,3,591,04-03-2025 09:10,26.37,Seat
12169,8137,3,422,11-03-2025 04:15,45.88,Seat
12170,8137,3,22,12-03-2025 07:29,22.42,Seat
12171,8137,2,297,10-03-2025 21:26,30.84,Seat
12172,8138,3,480,06-03-2025 21:17,48.98,Seat
12173,8139,4,541,05-03-2025 07:25,38.07,Counter
12174,8139,3,167,10-02-2025 19:23,41.36,Seat
12175,8140,2,221,22-02-2025 21:07,31.05,Counter
12176,8141,4,332,06-03-2025 06:19,15.86,Counter
12177,8142,1,198,10-03-2025 04:57,10.15,Counter
12178,8142,4,143,12-03-2025 05:52,21.14,Counter
12179,8144,4,291,08-03-2025 09:13,29.47,Counter
12180,8144,3,227,08-03-2025 15:30,28.11,Counter
12181,8146,2,256,03-03-2025 15:06,26.77,Seat
12182,8146,4,569,27-02-2025 01:39,25.66,Counter
12183,8146,1,318,01-03-2025 22:22,37.01,Seat
12184,8147,3,243,02-03-2025 17:15,11.06,Counter
12185,8147,3,499,10-03-2025 21:16,32.99,Seat
12186,8147,3,188,11-03-2025 12:40,18.14,Counter
12187,8148,4,475,03-03-2025 09:37,33.51,Seat
12188,8148,1,257,27-02-2025 18:02,13.13,Counter
12189,8149,3,102,09-03-2025 04:21,11.54,Counter
12190,8149,3,464,11-03-2025 13:46,44.99,Counter
12191,8150,1,315,28-02-2025 06:49,18.9,Seat
12192,8150,3,400,26-02-2025 12:05,45.05,Counter
12193,8150,4,99,03-03-2025 16:56,13.65,Seat
12194,8151,2,19,10-03-2025 01:28,21.98,Seat
12195,8152,2,158,02-03-2025 01:56,40.8,Counter
12196,8154,1,235,28-02-2025 01:18,44.1,Seat
12197,8154,3,342,11-03-2025 23:37,32.47,Counter
12198,8155,4,220,03-03-2025 09:34,18.8,Seat
12199,8155,4,142,06-03-2025 03:46,19.29,Seat
12200,8156,2,210,25-02-2025 15:49,46.49,Seat
12201,8156,1,391,26-02-2025 08:22,39.58,Seat
12202,8157,4,335,27-02-2025 21:26,40.61,Seat
12203,8157,1,794,19-02-2025 02:02,25.4,Seat
12204,8159,2,623,06-03-2025 02:22,16.01,Counter
12205,8159,2,288,11-03-2025 17:25,33.25,Seat
12206,8160,3,345,10-03-2025 05:55,17.55,Seat
12207,8161,4,560,25-02-2025 08:38,25.83,Seat
12208,8162,2,688,06-03-2025 15:30,16.2,Seat
12209,8163,4,102,12-03-2025 11:59,12.57,Counter
12210,8164,2,57,08-03-2025 09:11,22.18,Seat
12211,8165,3,528,01-03-2025 01:45,31,Seat
12212,8165,4,546,06-03-2025 15:15,16.97,Counter
12213,8165,4,38,23-02-2025 01:58,38.52,Seat
12214,8166,3,36,11-03-2025 00:38,16.89,Seat
12215,8166,4,716,24-02-2025 02:47,23.29,Counter
12216,8166,4,174,01-03-2025 08:14,13.53,Counter
12217,8167,2,336,02-03-2025 19:34,33.43,Seat
12218,8167,1,849,07-03-2025 17:15,20.82,Seat
12219,8167,2,20,25-02-2025 14:14,14.9,Seat
12220,8168,1,176,09-03-2025 11:28,44.52,Counter
12221,8168,2,259,09-03-2025 22:15,34.01,Counter
12222,8170,1,563,21-02-2025 08:00,43.22,Counter
12223,8171,1,18,09-03-2025 02:33,24.26,Counter
12224,8172,2,50,09-03-2025 07:43,35.47,Seat
12225,8172,3,103,07-03-2025 12:43,21.63,Seat
12226,8173,3,512,09-03-2025 11:48,38.64,Counter
12227,8173,4,136,11-03-2025 05:16,12.02,Counter
12228,8173,1,194,12-03-2025 12:11,11.22,Seat
12229,8174,2,287,04-03-2025 13:10,45.45,Counter
12230,8175,3,607,24-02-2025 09:05,13.32,Counter
12231,8175,2,404,03-03-2025 11:55,23.04,Seat
12232,8175,3,49,25-02-2025 05:18,22.88,Seat
12233,8178,4,728,07-03-2025 00:22,11.51,Seat
12234,8178,3,406,14-02-2025 17:04,37.22,Seat
12235,8179,2,496,01-03-2025 14:44,44.06,Counter
12236,8181,4,813,23-02-2025 17:39,30.43,Seat
12237,8181,4,96,02-03-2025 19:23,48.84,Counter
12238,8182,2,701,14-02-2025 18:39,31.69,Seat
12239,8182,1,287,22-02-2025 22:17,26.04,Seat
12240,8182,2,295,12-03-2025 01:16,36.06,Seat
12241,8183,2,252,10-03-2025 16:12,45.83,Seat
12242,8183,3,423,10-03-2025 21:36,29.24,Counter
12243,8184,1,741,12-03-2025 07:09,38.25,Counter
12244,8184,4,4,12-03-2025 08:55,37.55,Seat
12245,8187,4,689,09-03-2025 22:32,38.06,Counter
12246,8187,3,709,11-03-2025 08:27,31.44,Counter
12247,8188,4,302,03-03-2025 12:11,45.5,Seat
12248,8188,4,785,09-03-2025 02:47,13.58,Seat
12249,8188,2,658,02-03-2025 22:51,33.01,Seat
12250,8189,2,593,12-03-2025 10:50,31.24,Counter
12251,8190,3,767,02-03-2025 07:04,13.71,Counter
12252,8190,1,61,27-02-2025 13:38,33.71,Seat
12253,8191,4,288,03-03-2025 09:18,27.28,Seat
12254,8192,1,160,01-03-2025 14:25,42.26,Counter
12255,8192,3,29,11-03-2025 14:17,30.98,Seat
12256,8192,3,597,26-02-2025 22:55,39.63,Counter
12257,8193,3,676,08-03-2025 08:56,39.3,Counter
12258,8193,3,290,09-03-2025 05:35,23.13,Seat
12259,8193,3,687,11-03-2025 13:35,30.27,Counter
12260,8194,3,305,01-03-2025 17:38,39.02,Seat
12261,8195,3,435,28-02-2025 05:32,12.89,Seat
12262,8195,1,241,05-03-2025 04:19,39.79,Seat
12263,8196,3,483,11-03-2025 03:24,23.98,Counter
12264,8196,2,109,12-03-2025 08:26,28.47,Counter
12265,8196,2,727,08-03-2025 02:35,47.96,Counter
12266,8197,4,684,11-03-2025 19:45,49.66,Counter
12267,8197,4,494,12-03-2025 00:11,28.51,Seat
12268,8198,2,136,09-03-2025 13:07,23.59,Seat
12269,8200,1,437,16-02-2025 21:10,27.63,Counter
12270,8200,4,281,12-02-2025 09:31,36,Seat
12271,8200,4,244,07-03-2025 05:11,43.79,Counter
12272,8202,4,326,12-03-2025 08:22,16.49,Counter
12273,8202,2,667,05-03-2025 16:34,24.66,Seat
12274,8203,3,597,26-02-2025 07:42,40.24,Seat
12275,8204,4,194,01-03-2025 10:24,39.76,Counter
12276,8204,4,551,28-02-2025 21:21,19.48,Counter
12277,8206,2,363,18-02-2025 19:30,26.61,Seat
12278,8206,2,194,15-02-2025 21:47,39.54,Counter
12279,8207,3,341,06-03-2025 22:29,48.34,Seat
12280,8207,3,23,10-03-2025 17:32,13.63,Counter
12281,8208,4,609,03-03-2025 20:31,38.31,Counter
12282,8209,1,8,24-02-2025 10:04,27.61,Counter
12283,8209,3,432,10-03-2025 05:14,34.83,Counter
12284,8210,3,594,08-03-2025 11:45,24.95,Counter
12285,8211,3,664,02-03-2025 09:41,18.36,Counter
12286,8213,4,313,06-03-2025 08:51,40.85,Counter
12287,8214,2,577,24-02-2025 19:01,18.95,Seat
12288,8214,4,168,09-03-2025 05:13,17.27,Counter
12289,8214,4,836,07-03-2025 12:05,47.97,Seat
12290,8218,2,252,12-03-2025 10:56,45.24,Seat
12291,8218,1,681,10-03-2025 11:16,23.19,Seat
12292,8220,3,486,19-02-2025 02:49,40.28,Counter
12293,8220,1,798,11-03-2025 21:56,12.43,Counter
12294,8220,2,19,11-03-2025 13:37,23.06,Seat
12295,8221,1,469,10-03-2025 09:25,16.37,Seat
12296,8221,3,262,11-03-2025 16:24,19.26,Seat
12297,8223,3,414,16-02-2025 17:50,27.22,Counter
12298,8223,1,686,08-03-2025 17:21,34.27,Seat
12299,8223,1,11,09-03-2025 03:55,27.15,Counter
12300,8224,4,595,10-03-2025 20:00,33.95,Counter
12301,8224,2,98,09-03-2025 04:33,28.79,Seat
12302,8225,3,648,26-02-2025 15:03,17.79,Counter
12303,8225,3,640,23-02-2025 22:26,40.73,Counter
12304,8225,3,379,26-02-2025 20:34,17.62,Counter
12305,8226,4,355,07-03-2025 09:44,35.71,Seat
12306,8226,4,441,01-03-2025 16:13,41.95,Seat
12307,8226,2,528,05-03-2025 07:23,22.02,Counter
12308,8227,3,185,08-03-2025 10:07,41.92,Seat
12309,8228,1,199,10-03-2025 20:53,16.38,Counter
12310,8228,3,357,21-02-2025 13:31,35.38,Seat
12311,8231,3,836,07-03-2025 13:27,46.78,Seat
12312,8232,4,113,21-02-2025 03:27,47.48,Counter
12313,8232,2,86,28-02-2025 17:44,32.06,Seat
12314,8237,2,9,21-02-2025 14:37,14.45,Seat
12315,8239,3,102,14-02-2025 07:21,15.29,Seat
12316,8239,2,102,04-03-2025 02:39,39.24,Counter
12317,8240,2,536,10-03-2025 15:23,36.9,Seat
12318,8242,2,678,07-03-2025 09:18,21.25,Counter
12319,8243,2,268,11-03-2025 07:14,11.43,Counter
12320,8243,3,279,11-03-2025 19:09,36.54,Seat
12321,8243,2,221,11-03-2025 04:23,31.86,Seat
12322,8244,2,648,26-02-2025 01:32,13.92,Counter
12323,8244,4,372,17-02-2025 11:57,32.74,Counter
12324,8245,2,533,22-02-2025 17:28,13.28,Counter
12325,8247,1,674,09-03-2025 21:06,32.9,Counter
12326,8249,4,604,05-03-2025 09:49,48.64,Counter
12327,8249,1,210,05-03-2025 03:10,37.19,Counter
12328,8249,2,244,10-03-2025 19:07,30.67,Seat
12329,8251,2,303,26-02-2025 16:08,35.15,Counter
12330,8251,1,292,27-02-2025 08:56,49.74,Counter
12331,8251,2,773,10-03-2025 04:29,25.74,Seat
12332,8252,4,207,10-03-2025 10:04,46.74,Seat
12333,8253,3,94,10-03-2025 12:44,38.64,Counter
12334,8253,1,510,11-03-2025 05:38,27.17,Counter
12335,8254,2,535,23-02-2025 11:13,47.91,Counter
12336,8254,2,833,15-02-2025 12:17,37.88,Seat
12337,8255,2,737,24-02-2025 21:26,18.91,Seat
12338,8255,4,595,10-03-2025 09:52,47.29,Seat
12339,8255,3,290,23-02-2025 04:35,48.03,Seat
12340,8256,1,756,10-03-2025 07:55,49.08,Seat
12341,8256,4,467,07-03-2025 07:12,18.68,Counter
12342,8257,2,557,17-02-2025 21:09,21.64,Counter
12343,8260,2,616,07-03-2025 22:25,41.99,Counter
12344,8261,4,320,03-03-2025 19:39,24.01,Counter
12345,8261,4,515,01-03-2025 22:50,19.24,Counter
12346,8261,3,324,07-03-2025 12:31,30.72,Seat
12347,8262,3,640,12-03-2025 06:49,34.86,Seat
12348,8263,2,44,28-02-2025 00:48,31.75,Counter
12349,8263,3,235,11-03-2025 22:21,40.81,Counter
12350,8263,2,102,03-03-2025 15:17,46.47,Counter
12351,8264,2,201,05-03-2025 19:55,31.06,Counter
12352,8265,4,686,10-03-2025 15:51,17.33,Seat
12353,8265,3,835,10-03-2025 21:40,30.58,Seat
12354,8265,3,486,10-03-2025 14:43,39.16,Counter
12355,8266,4,748,11-03-2025 19:16,14.77,Counter
12356,8266,3,278,07-03-2025 04:08,37.54,Seat
12357,8266,4,241,11-03-2025 16:39,16.08,Counter
12358,8267,1,834,04-03-2025 11:54,41.41,Seat
12359,8267,4,526,12-03-2025 07:59,32.74,Seat
12360,8267,2,744,06-03-2025 13:06,24.58,Counter
12361,8268,3,137,21-02-2025 09:56,18.88,Counter
12362,8268,3,806,20-02-2025 22:35,41.55,Counter
12363,8268,3,413,16-02-2025 02:56,14.12,Counter
12364,8269,2,308,08-03-2025 12:04,49.85,Counter
12365,8270,2,707,27-02-2025 14:53,23.16,Counter
12366,8270,4,585,22-02-2025 13:56,46.62,Seat
12367,8270,3,709,12-03-2025 04:26,35.14,Counter
12368,8271,2,594,05-03-2025 05:35,35.01,Seat
12369,8274,4,627,01-03-2025 15:26,12.38,Counter
12370,8274,1,662,02-03-2025 11:52,24.97,Counter
12371,8276,2,198,05-03-2025 11:55,14.79,Counter
12372,8276,3,361,08-03-2025 19:24,17.01,Counter
12373,8276,4,181,23-02-2025 16:15,24.36,Counter
12374,8277,3,505,07-03-2025 22:38,35.23,Counter
12375,8277,3,189,03-03-2025 16:20,19.59,Seat
12376,8277,3,457,19-02-2025 15:35,35.2,Seat
12377,8278,3,300,11-03-2025 14:31,18.5,Counter
12378,8278,4,684,12-03-2025 05:21,15.52,Counter
12379,8279,4,588,22-02-2025 23:20,21.34,Counter
12380,8279,2,404,03-03-2025 07:00,14.29,Counter
12381,8281,1,558,25-02-2025 17:31,38.73,Counter
12382,8282,4,656,06-03-2025 21:06,21.4,Counter
12383,8282,1,719,06-03-2025 07:55,46.1,Counter
12384,8282,3,708,05-03-2025 01:52,33.98,Seat
12385,8284,2,88,09-03-2025 04:48,30.48,Counter
12386,8287,1,397,07-03-2025 01:01,10.02,Counter
12387,8287,2,595,24-02-2025 16:08,35.98,Counter
12388,8288,1,356,12-03-2025 05:10,39.36,Counter
12389,8288,3,382,11-03-2025 04:52,42.85,Counter
12390,8290,1,729,09-03-2025 18:06,20.96,Counter
12391,8290,3,792,05-03-2025 11:55,39.66,Counter
12392,8291,2,25,11-03-2025 20:40,44.29,Seat
12393,8291,4,612,08-03-2025 20:22,28.58,Seat
12394,8292,4,67,10-03-2025 10:17,39.03,Seat
12395,8292,2,64,11-03-2025 15:45,34.46,Seat
12396,8292,3,806,10-03-2025 16:36,44.21,Counter
12397,8293,3,21,10-03-2025 00:01,26.77,Counter
12398,8293,3,767,09-03-2025 09:05,19.39,Seat
12399,8293,4,161,09-03-2025 14:22,49.49,Counter
